"common_name","sci_name","cc_name","stock_name","species_code","svspp","stock_season","strata"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1270"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1280"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1290"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1300"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1360"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1370"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1380"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1390"
"atlantic cod","Gadus morhua","atlantic-cod","atlantic-cod_gom","atlcod",73,"both","1400"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1130"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1140"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1150"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1160"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1170"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1180"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1190"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1200"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1210"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1220"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1230"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1240"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1250"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1290"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gb","haddoc",74,"both","1300"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1260"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1270"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1280"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1360"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1370"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1380"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1390"
"haddock","Melanogrammus aeglefinus","haddock","haddock_gom","haddoc",74,"both","1400"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1130"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1140"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1150"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1160"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1170"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1180"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1190"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1200"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1210"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1220"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1230"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1240"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1250"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1260"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1270"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1280"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1290"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1300"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1360"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1370"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1380"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1390"
"pollock","Pollachius virens","pollock","pollock","polloc",75,"both","1400"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1210"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1220"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1230"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1240"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1250"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1260"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1270"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1280"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1290"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1300"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1360"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1370"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1380"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1390"
"white hake","Urophycis tenuis","white-hake","white-hake","whihak",76,"both","1400"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1200"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1210"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1220"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1230"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1240"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1250"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1260"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1270"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1280"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1290"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1300"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1360"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1370"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1380"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1390"
"red hake","Urophycis chuss","red-hake","red-hake_gom-ngb","redhak",77,"both","1400"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1010"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1020"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1030"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1040"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1050"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1060"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1070"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1080"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1090"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1100"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1110"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1120"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1130"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1140"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1150"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1160"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1170"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1180"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1190"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1610"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1620"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1630"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1640"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1650"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1660"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1670"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1680"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1690"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1700"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1710"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1720"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1730"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1740"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1750"
"red hake","Urophycis chuss","red-hake","red-hake_sgb-ma","redhak",77,"both","1760"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1170"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1180"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1220"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1240"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1260"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1270"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1280"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1290"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1300"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1340"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","13500"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","13510"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1360"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1370"
"cusk","Brosme brosme","cusk","cusk","cuskzz",84,"both","1380"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1130"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1140"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1150"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1160"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1170"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1180"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1190"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1200"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1210"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1220"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1230"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1240"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1250"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1260"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1270"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1280"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1290"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1300"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1360"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1370"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1380"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1390"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlantic-halibut","atlhal",101,"both","1400"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1130"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1140"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1150"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1160"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1170"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1180"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1190"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1200"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1210"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1220"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1230"
"american plaice","Hippoglossoides platessoides","american-plaice","american-plaice","amepla",102,"both","1240"
